19,Nuevo León,025,General Zuazua,1002000101,Población de 65 a 69 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,Número de personas
19,Nuevo León,025,General Zuazua,1002000102,Población de 65 a 69 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,Número de personas
19,Nuevo León,025,General Zuazua,1002000103,Población de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,Número de personas
19,Nuevo León,025,General Zuazua,1002000104,Población de 70 a 74 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,Número de personas
19,Nuevo León,025,General Zuazua,1002000105,Población de 70 a 74 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,Número de personas
19,Nuevo León,025,General Zuazua,1002000106,Población de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,Número de personas
19,Nuevo León,025,General Zuazua,1002000107,Población de 75 a 79 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Número de personas
19,Nuevo León,025,General Zuazua,1002000108,Población de 75 a 79 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,Número de personas
19,Nuevo León,025,General Zuazua,1002000109,Población de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,Número de personas
19,Nuevo León,025,General Zuazua,1002000110,Población de 80 a 84 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,Número de personas
19,Nuevo León,025,General Zuazua,1002000111,Población de 80 a 84 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,Número de personas
19,Nuevo León,025,General Zuazua,1002000112,Población de 85 a 89 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,Número de personas
19,Nuevo León,025,General Zuazua,1002000113,Población de 85 a 89 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Número de personas
19,Nuevo León,025,General Zuazua,1002000114,Población de 85 a 89 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Número de personas
19,Nuevo León,025,General Zuazua,1002000115,Población de 90 a 94 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Número de personas
19,Nuevo León,025,General Zuazua,1002000116,Población de 90 a 94 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Número de personas
19,Nuevo León,025,General Zuazua,1002000117,Población de 90 a 94 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Número de personas
19,Nuevo León,025,General Zuazua,1002000118,Población de 95 a 99 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Número de personas
19,Nuevo León,025,General Zuazua,1002000119,Población de 95 a 99 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Número de personas
19,Nuevo León,025,General Zuazua,1002000120,Población de 95 a 99 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Número de personas
19,Nuevo León,025,General Zuazua,1002000127,Relación de dependencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.201095,,,,,47.4,Porcentaje
19,Nuevo León,025,General Zuazua,3105001001,Densidad de población,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.74802,,,,,553.671161619615,Habitantes por kilómetro cuadrado
19,Nuevo León,025,General Zuazua,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66227765323204,Porcentaje
19,Nuevo León,025,General Zuazua,6200240300,Porcentaje de hombres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0100266,,,,,5.15471993732863,Porcentaje
19,Nuevo León,025,General Zuazua,6200240310,Porcentaje de mujeres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428125,,,,,0.139052095573835,Porcentaje
19,Nuevo León,025,General Zuazua,6200240311,Porcentaje de hombres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9222564,,,,,5.07931844888367,Porcentaje
19,Nuevo León,025,General Zuazua,6200240312,Porcentaje de mujeres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4429271,,,,,5.11065413239326,Porcentaje
19,Nuevo León,025,General Zuazua,6200240328,Porcentaje de mujeres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9550587,,,,,0.95084214649432,Porcentaje
19,Nuevo León,025,General Zuazua,6200240330,Porcentaje de hombres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1502507,,,,,0.146886016451234,Porcentaje
19,Nuevo León,025,General Zuazua,6200240341,Porcentaje de mujeres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1329495,,,,,3.69173521347434,Porcentaje
19,Nuevo León,025,General Zuazua,6200240342,Porcentaje de mujeres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1904167,,,,,0.240893066980023,Porcentaje
19,Nuevo León,025,General Zuazua,6200240343,Porcentaje de hombres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0523051,,,,,4.64453584018801,Porcentaje
19,Nuevo León,025,General Zuazua,6200240344,Porcentaje de mujeres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068431,,,,,0.0558166862514689,Porcentaje
19,Nuevo León,025,General Zuazua,6200240354,Porcentaje de mujeres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9787864,,,,,4.84038386212299,Porcentaje
19,Nuevo León,025,General Zuazua,6200240356,Porcentaje de mujeres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7205635,,,,,4.91284763023894,Porcentaje
19,Nuevo León,025,General Zuazua,6200240357,Porcentaje de hombres de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.654483,,,,,5.11359185272229,Porcentaje
19,Nuevo León,025,General Zuazua,6200240377,Porcentaje de mujeres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7732554,,,,,2.5039169604387,Porcentaje
19,Nuevo León,025,General Zuazua,6200240378,Porcentaje de mujeres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9668853,,,,,4.98531139835488,Porcentaje
19,Nuevo León,025,General Zuazua,6200240379,Porcentaje de mujeres de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0788444,,,,,0.0646298472385429,Porcentaje
19,Nuevo León,025,General Zuazua,6200240384,Porcentaje de mujeres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7086625,,,,,4.5397571484528,Porcentaje
19,Nuevo León,025,General Zuazua,6200240388,Porcentaje de hombres de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3272787,,,,,0.369173521347434,Porcentaje
19,Nuevo León,025,General Zuazua,6200240410,Porcentaje de hombres de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4715788,,,,,0.606149627888758,Porcentaje
19,Nuevo León,025,General Zuazua,6200240411,Porcentaje de hombres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0773568,,,,,0.0421073247160204,Porcentaje
19,Nuevo León,025,General Zuazua,6200240423,Porcentaje de hombres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3813838,,,,,4.08538973756365,Porcentaje
19,Nuevo León,025,General Zuazua,6200240425,Porcentaje de hombres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2201693,,,,,0.27027027027027,Porcentaje
19,Nuevo León,025,General Zuazua,6200240426,Porcentaje de mujeres de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5147201,,,,,0.673717195456326,Porcentaje
19,Nuevo León,025,General Zuazua,6200240427,Porcentaje de mujeres de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3168653,,,,,0.41030160595378,Porcentaje
19,Nuevo León,025,General Zuazua,6200240443,Porcentaje de mujeres de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9091802,,,,,4.90795142969056,Porcentaje
19,Nuevo León,025,General Zuazua,6200240444,Porcentaje de hombres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8672885,,,,,0.929298864081473,Porcentaje
19,Nuevo León,025,General Zuazua,6200240445,Porcentaje de hombres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39086,,,,,5.18409714061888,Porcentaje
19,Nuevo León,025,General Zuazua,6200240475,Porcentaje de hombres de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0639681,,,,,0.0773599686643165,Porcentaje
19,Nuevo León,025,General Zuazua,6200240486,Porcentaje de hombres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9392452,,,,,5.28104191147669,Porcentaje
19,Nuevo León,025,General Zuazua,6200240507,Porcentaje de mujeres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1782032,,,,,1.54719937328633,Porcentaje
19,Nuevo León,025,General Zuazua,6200240518,Porcentaje de hombres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0561432,,,,,4.48785742264003,Porcentaje
19,Nuevo León,025,General Zuazua,6200240520,Porcentaje de hombres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3650199,,,,,4.97747747747748,Porcentaje
19,Nuevo León,025,General Zuazua,6200240532,Porcentaje de hombres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8401987,,,,,2.67136701919311,Porcentaje
19,Nuevo León,025,General Zuazua,6200240533,Porcentaje de hombres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1276238,,,,,1.6343517430474,Porcentaje
19,Nuevo León,025,General Zuazua,6200240548,Porcentaje de mujeres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5342973,,,,,4.9921660791226,Porcentaje
19,Nuevo León,025,General Zuazua,6200240549,Porcentaje de mujeres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4697044,,,,,4.67783000391696,Porcentaje
19,Nuevo León,025,General Zuazua,6205370864,Porcentaje de población que se considera afrodescendiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451749,,,,,1.41753712713781,Porcentaje
19,Nuevo León,025,General Zuazua,6207019006,Porcentaje de población que está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.563022,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019008,Porcentaje de población que no está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6583053,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019014,Porcentaje de población que se considera indígena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.032276,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019021,Porcentaje de población que está registrada en otro país,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1129373,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019025,Porcentaje de población que no posee nacionalidad mexicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089161,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019053,Porcentaje de población que no especifica la condición de registro de nacimiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6657354,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019061,Porcentaje de población en el ámbito geográfico de referencia respecto a la unidad geográfica superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3144633,,,,,,Porcentaje
19,Nuevo León,025,General Zuazua,6207019063,Porcentaje de superficie en el ámbito geográfico de referencia respecto a la unidad geográfica superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2875705,,,,,0.287569978000697,Porcentaje
19,Nuevo León,025,General Zuazua,6207020032,Porcentaje de hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.909353,,,,,50.7533113393181,Porcentaje
19,Nuevo León,025,General Zuazua,6207020033,Porcentaje de mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.090647,,,,,49.2466886606819,Porcentaje
19,Nuevo León,025,General Zuazua,6207020632,Población total en viviendas particulares habitadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67294,,,,,,Número de personas
19,Nuevo León,025,General Zuazua,6207129629,Porcentaje de la población nacional/estatal que representa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76592660104466,Porcentaje
19,Nuevo León,025,General Zuazua,6207129630,Promedio de ocupantes por dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83912581301912,Promedio
19,Nuevo León,025,General Zuazua,6207129825,Población de la ubicación geográfica con la mayor cantidad de pobladores. Primer lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40259,Personas
19,Nuevo León,025,General Zuazua,6207129826,Población de la ubicación geográfica con la mayor cantidad de pobladores. Segundo lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22496,Personas
19,Nuevo León,025,General Zuazua,6207129827,Población de la ubicación geográfica con la mayor cantidad de pobladores. Tercer lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10831,Personas
19,Nuevo León,025,General Zuazua,6207129840,Total de áreas geográficas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,Municipios
19,Nuevo León,026,Guadalupe,1002000001,Población total,,,,,,,,,,,,,,,618933,,,,,670162,,,,,691931,,,,,678006,,,,,,,,,,643143,Número de personas
19,Nuevo León,026,Guadalupe,1002000002,Población total hombres,,,,,,,,,,,,,,,308157,,,,,332973,,,,,343558,,,,,336731,,,,,,,,,,318993,Número de personas
19,Nuevo León,026,Guadalupe,1002000003,Población total mujeres,,,,,,,,,,,,,,,310776,,,,,337189,,,,,348373,,,,,341275,,,,,,,,,,324150,Número de personas
19,Nuevo León,026,Guadalupe,1002000004,Porcentaje de población de 15 a 29 años,,,,,,,,,,,,,,,32.1,,,,,30.2,,,,,27.2,,,,,26,,,,,25.08800961,,,,,,No especificada
19,Nuevo León,026,Guadalupe,1002000005,Porcentaje de hombres de 15 a 29 años,,,,,,,,,,,,,,,31.9,,,,,30.2,,,,,27.5,,,,,26.7,,,,,12.85906748,,,,,24.9735068192507,No especificada
19,Nuevo León,026,Guadalupe,1002000006,Porcentaje de mujeres de 15 a 29 años,,,,,,,,,,,,,,,32.3,,,,,30.2,,,,,26.8,,,,,25.2,,,,,12.22894213,,,,,23.0861317832327,No especificada
19,Nuevo León,026,Guadalupe,1002000007,Porcentaje de población de 60 y más años,,,,,,,,,,,,,,,5.4,,,,,6.3,,,,,7.9,,,,,9.8,,,,,12.25134724,,,,,,No especificada
19,Nuevo León,026,Guadalupe,1002000008,Porcentaje de hombres de 60 y más años,,,,,,,,,,,,,,,5.1,,,,,5.9,,,,,7.4,,,,,9.2,,,,,5.823424321,,,,,14.9540680357423,No especificada
19,Nuevo León,026,Guadalupe,1002000009,Porcentaje de mujeres de 60 y más años,,,,,,,,,,,,,,,5.7,,,,,6.6,,,,,8.3,,,,,10.3,,,,,6.427922915,,,,,17.3050341244277,No especificada
19,Nuevo León,026,Guadalupe,1002000010,Edad mediana,,,,,,,,,,,,,,,ND,,,,,24,,,,,27,,,,,29,,,,,30.73421,,,,,34,Años
19,Nuevo León,026,Guadalupe,1002000011,Edad mediana hombres,,,,,,,,,,,,,,,ND,,,,,24,,,,,26,,,,,28,,,,,,,,,,33,Años
19,Nuevo León,026,Guadalupe,1002000012,Edad mediana mujeres,,,,,,,,,,,,,,,ND,,,,,25,,,,,27,,,,,30,,,,,,,,,,35,Años
19,Nuevo León,026,Guadalupe,1002000024,Relación hombres-mujeres,,,,,,,,,,,,,,,99.16,,,,,98.75,,,,,98.62,,,,,98.67,,,,,97.42122,,,,,98.4,Hombres por cada 100 mujeres
19,Nuevo León,026,Guadalupe,1002000055,Población de edad no especificada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Número de personas
19,Nuevo León,026,Guadalupe,1002000056,Población de edad no especificada. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,Número de personas
19,Nuevo León,026,Guadalupe,1002000057,Población de edad no especificada. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,Número de personas
19,Nuevo León,026,Guadalupe,1002000058,Población de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40784,Número de personas
19,Nuevo León,026,Guadalupe,1002000059,Población de 0 a 4 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20539,Número de personas
19,Nuevo León,026,Guadalupe,1002000060,Población de 0 a 4 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20245,Número de personas
19,Nuevo León,026,Guadalupe,1002000061,Población de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44965,Número de personas
19,Nuevo León,026,Guadalupe,1002000062,Población de 10 a 14 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22859,Número de personas
19,Nuevo León,026,Guadalupe,1002000063,Población de 10 a 14 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22106,Número de personas
19,Nuevo León,026,Guadalupe,1002000064,Población de 100 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Número de personas
19,Nuevo León,026,Guadalupe,1002000065,Población de 100 años y más. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Número de personas
19,Nuevo León,026,Guadalupe,1002000066,Población de 100 años y más. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,Número de personas
19,Nuevo León,026,Guadalupe,1002000067,Población de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50018,Número de personas
19,Nuevo León,026,Guadalupe,1002000068,Población de 15 a 19 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25687,Número de personas
19,Nuevo León,026,Guadalupe,1002000069,Población de 15 a 19 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24331,Número de personas
19,Nuevo León,026,Guadalupe,1002000070,Población de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54705,Número de personas
19,Nuevo León,026,Guadalupe,1002000071,Población de 20 a 24 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28247,Número de personas
19,Nuevo León,026,Guadalupe,1002000072,Población de 20 a 24 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26458,Número de personas
19,Nuevo León,026,Guadalupe,1002000073,Población de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49754,Número de personas
19,Nuevo León,026,Guadalupe,1002000074,Población de 25 a 29 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25719,Número de personas
19,Nuevo León,026,Guadalupe,1002000075,Población de 25 a 29 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24035,Número de personas
19,Nuevo León,026,Guadalupe,1002000076,Población de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44058,Número de personas
19,Nuevo León,026,Guadalupe,1002000077,Población de 30 a 34 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22650,Número de personas
19,Nuevo León,026,Guadalupe,1002000078,Población de 30 a 34 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21408,Número de personas
19,Nuevo León,026,Guadalupe,1002000079,Población de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41386,Número de personas
19,Nuevo León,026,Guadalupe,1002000080,Población de 35 a 39 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21074,Número de personas
19,Nuevo León,026,Guadalupe,1002000081,Población de 35 a 39 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20312,Número de personas
19,Nuevo León,026,Guadalupe,1002000082,Población de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42227,Número de personas
19,Nuevo León,026,Guadalupe,1002000083,Población de 40 a 44 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20824,Número de personas
19,Nuevo León,026,Guadalupe,1002000084,Población de 40 a 44 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21403,Número de personas
19,Nuevo León,026,Guadalupe,1002000085,Población de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45826,Número de personas
19,Nuevo León,026,Guadalupe,1002000086,Población de 45 a 49 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22283,Número de personas
19,Nuevo León,026,Guadalupe,1002000087,Población de 45 a 49 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23543,Número de personas
19,Nuevo León,026,Guadalupe,1002000088,Población de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41902,Número de personas
19,Nuevo León,026,Guadalupe,1002000089,Población de 5 a 9 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21242,Número de personas
19,Nuevo León,026,Guadalupe,1002000090,Población de 5 a 9 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20660,Número de personas
19,Nuevo León,026,Guadalupe,1002000091,Población de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44814,Número de personas
19,Nuevo León,026,Guadalupe,1002000092,Población de 50 a 54 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21585,Número de personas
19,Nuevo León,026,Guadalupe,1002000093,Población de 50 a 54 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23229,Número de personas
19,Nuevo León,026,Guadalupe,1002000094,Población de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38836,Número de personas
19,Nuevo León,026,Guadalupe,1002000095,Población de 55 a 59 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18545,Número de personas
19,Nuevo León,026,Guadalupe,1002000096,Población de 55 a 59 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20291,Número de personas
19,Nuevo León,026,Guadalupe,1002000097,Población de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35170,Número de personas
19,Nuevo León,026,Guadalupe,1002000098,Población de 60 a 64 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16484,Número de personas
19,Nuevo León,026,Guadalupe,1002000099,Población de 60 a 64 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18686,Número de personas
19,Nuevo León,026,Guadalupe,1002000100,Población de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24957,Número de personas
19,Nuevo León,026,Guadalupe,1002000101,Población de 65 a 69 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11633,Número de personas
19,Nuevo León,026,Guadalupe,1002000102,Población de 65 a 69 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13324,Número de personas
19,Nuevo León,026,Guadalupe,1002000103,Población de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18529,Número de personas
19,Nuevo León,026,Guadalupe,1002000104,Población de 70 a 74 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600,Número de personas
19,Nuevo León,026,Guadalupe,1002000105,Población de 70 a 74 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9929,Número de personas
19,Nuevo León,026,Guadalupe,1002000106,Población de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11999,Número de personas
19,Nuevo León,026,Guadalupe,1002000107,Población de 75 a 79 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5483,Número de personas
19,Nuevo León,026,Guadalupe,1002000108,Población de 75 a 79 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6516,Número de personas
19,Nuevo León,026,Guadalupe,1002000109,Población de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7463,Número de personas
19,Nuevo León,026,Guadalupe,1002000110,Población de 80 a 84 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3270,Número de personas
